views,price,floor,kitchen_area,living_area,total_floors,rooms,ceiling_height,total_area,year_built,latitude,longitude,address,floor_ratio,type_vtorichka,type_novostroyki,balcony_lodzhiya,balcony_balkon,balcony_net,bathroom_sovmeschennyy,bathroom_razdelnyy,bathroom_,house_type_kirpichnyy,house_type_monolitnyy,house_type_monolitno-kirpichnyy,house_type_blochnyy,house_type_panelnyy,house_type_derevyannyy,repair_trebuet_remonta,repair_evro,repair_kosmeticheskiy,repair_dizaynerskiy,repair_neizvestnyy,finishing_neizvestnyy,finishing_predchistovaya,finishing_bez_otdelki,finishing_chistovaya,furniture_net,furniture_kuhnya,furniture_hranenie_odezhdy,furniture_spalnye_mesta,parking_podzemnaya,parking_otkrytaya_vo_dvore,parking_za_shlagbaumom_vo_dvore,parking_nazemnaya_mnogourovnevaya,parking_net,technique_net,technique_stiralnaya_mashina,technique_holodilnik,technique_konditsioner,technique_posudomoechnaya_mashina,technique_vodonagrevatel,price_per_sqm,geometry,Kindergarten,School,Mall,Playground,Theatre,Supermarket,Subway Entrance,Bus Stop,Park,Square,Sports Centre,Hospital,Highway,Parking
5723,5277390,3,9.7,17.0,5.0,1.0,2.7,40.9,,55.73562,48.82283,"с. Лесные Моркваши, ул. Поселковая з/у 3, стр. 7",0.6,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,129031.54034229829,POINT (48.82283 55.73562),0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,9980000,2,10.0,,9.0,3.0,2.7,70.0,1988.0,55.76970673,49.23072433,"Республика Татарстан (Татарстан), Казань, ул. Юлиуса Фучика, 143",0.2222222222222222,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,142571.42857142858,POINT (49.23072433 55.76970673),3,2,0,4,0,4,0,4,1,0,0,0,97,0
700,5602500,3,9.7,,5.0,1.0,3.0,41.5,,55.73604,48.82434,"с. Лесные Моркваши, пр-т Созидателей, д. 3",0.6,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,135000.0,POINT (48.82434 55.73604),0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,6990000,2,6.1,19.0,9.0,1.0,2.5,33.0,1972.0,55.82615240759975,49.07037745195062,"Республика Татарстан (Татарстан), Казань, ул. Восход, 3",0.2222222222222222,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,211818.18181818182,POINT (49.07037745195062 55.82615240759975),3,2,0,4,0,4,0,3,0,0,1,0,165,2
183,25693515,3,23.8,18.7,5.0,1.0,2.7,52.7,,55.78404,49.12951,"ул. Старая, д. 7",0.6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,487542.9791271347,POINT (49.12951 55.78404),1,2,1,3,0,1,0,2,3,0,1,1,271,10
1054,6100000,8,6.0,16.9,9.0,1.0,2.7,32.7,1982.0,55.745154,49.227489,"Республика Татарстан (Татарстан), Казань, ул. Сафиуллина, 44",0.8888888888888888,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,186544.34250764525,POINT (49.227489 55.745154),3,3,0,0,0,2,0,0,0,0,0,0,37,1
4204,7999000,6,8.0,40.0,9.0,3.0,2.6,71.0,,55.752455,49.23508,"Республика Татарстан (Татарстан), Казань, ул. Юлиуса Фучика, 56",0.6666666666666666,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,112661.97183098592,POINT (49.23508 55.752455),0,4,0,6,0,2,0,0,1,0,1,0,86,5
453,4626440,2,,11.0,12.0,0.0,2.6,21.7,,55.68634,49.19768,"р-н Приволжский, Матюшинский тракт, корп. 1",0.16666666666666666,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,213200.0,POINT (49.19768 55.68634),0,0,0,0,0,0,0,0,0,0,0,0,6,0
438,6450000,1,8.0,17.0,10.0,1.0,2.7,33.0,1998.0,55.82383728,49.11467743,"Республика Татарстан, Казань, ул. Четаева, 43",0.1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,195454.54545454544,POINT (49.11467743 55.82383728),2,1,1,18,0,4,0,0,2,0,0,0,187,8
325,14462234,2,19.8,40.0,12.0,3.0,2.6,88.8,,55.80589,49.22406,"р-н Советский, с. Константиновка, стр. 3",0.16666666666666666,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,162862.9954954955,POINT (49.22406 55.80589),1,0,0,3,0,1,0,0,0,0,1,0,104,15
1349,14299900,15,10.7,,16.0,2.0,2.7,61.3,2014.0,55.76551437,49.15858078,"Республика Татарстан, Казань, пр-т Универсиады, 12",0.9375,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,233277.3246329527,POINT (49.15858078 55.76551437),1,2,0,0,0,3,0,0,0,0,0,0,72,1
310,19978393,2,15.9,12.0,5.0,1.0,2.7,38.4,,55.78404,49.12951,"ул. Старая, д. 7",0.4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,520270.6510416667,POINT (49.12951 55.78404),1,2,1,3,0,1,0,2,3,0,1,1,271,10
1650,6700000,4,6.0,30.7,5.0,2.0,2.6,45.6,1965.0,55.83834457,49.10413361,"Республика Татарстан, Казань, ул. Гагарина, 49",0.8,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,146929.8245614035,POINT (49.10413361 55.83834457),4,2,0,4,0,3,0,4,0,0,0,0,180,6
41,7818189,14,,14.2,23.0,0.0,2.7,28.1,,55.81747,49.18425,"р-н Советский, Республика Татарстан (Татарстан), Казань, улица Сибирский Тракт, 34к9",0.6086956521739131,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,278227.3665480427,POINT (49.18425 55.81747),0,0,3,0,0,1,0,2,0,0,0,1,90,6
184,7771010,10,9.9,29.7,10.0,2.0,2.7,52.9,,55.68618,49.21619,"ул. Габдуллы Тукая, д. 1",1.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,146900.0,POINT (49.21619 55.68618),0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,12200000,12,15.0,33.4,19.0,2.0,2.7,71.5,,55.767919,49.172323,"Республика Татарстан, Казань, ул. Аметьевская Магистраль, 16к1",0.631578947368421,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,170629.37062937062,POINT (49.172323 55.767919),1,0,0,6,0,2,0,0,0,0,0,0,93,5
40,9639000,9,16.2,24.1,17.0,2.0,2.7,51.0,,55.80707,49.22512,"р-н Советский, ул Анаса Тазетдинова, стр. 9",0.5294117647058824,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,189000.0,POINT (49.22512 55.80707),2,0,0,1,0,0,0,0,0,0,1,0,61,3
76,3597000,6,,16.3,10.0,0.0,2.5,18.0,,55.75363541,49.17836761,"Республика Татарстан, Казань, ул. Карбышева, 62",0.6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,199833.33333333334,POINT (49.17836761 55.75363541),1,2,0,8,0,2,0,4,1,0,0,0,115,4
457,7190000,10,9.0,20.0,10.0,1.0,2.7,34.0,2019.0,55.794295,49.247261,"р-н Советский, Республика Татарстан (Татарстан), Казань, ул. Азата Аббасова, 3",1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,211470.58823529413,POINT (49.247261 55.794295),1,1,0,10,0,1,0,2,1,0,0,0,185,29
1985,6048900,2,10.2,,5.0,2.0,3.0,51.7,,55.73545,48.82345,"с. Лесные Моркваши, пр-т Созидателей, д. 1",0.4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,117000.0,POINT (48.82345 55.73545),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,8990000,2,8.9,13.8,10.0,1.0,2.7,33.6,,55.82276156227861,49.111326232524505,"Республика Татарстан (Татарстан), Казань, ул. Четаева, 68",0.2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,267559.5238095238,POINT (49.111326232524505 55.82276156227861),4,1,1,16,0,5,0,0,2,0,0,0,208,12
10,34242010,5,18.0,37.4,8.0,3.0,2.7,94.9,,55.77685,49.14003,"ул. Островского, стр. 3",0.625,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,360822.0231822971,POINT (49.14003 55.77685),0,0,1,4,0,2,1,3,3,0,0,0,225,10
2578,5589000,4,9.7,,5.0,1.0,3.0,41.1,,55.73604,48.82434,"с. Лесные Моркваши, пр-т Созидателей, д. 3",0.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,135985.401459854,POINT (48.82434 55.73604),0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,4490000,1,9.0,32.7,3.0,2.0,2.7,50.0,,55.863869,49.080992,"Республика Татарстан (Татарстан), Казань, Авиастроительный район, ул. Чапаева, 15",0.3333333333333333,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,89800.0,POINT (49.080992 55.863869),1,2,1,5,0,6,0,6,0,0,0,0,120,5
48,22004425,2,7.4,39.8,4.0,3.0,3.0,68.1,,55.77668,49.11431,"ул. Сары Садыковой, корп. 1",0.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,323119.30983847287,POINT (49.11431 55.77668),4,1,1,6,0,1,0,2,5,0,0,1,189,3
33,6150000,2,8.5,38.5,5.0,3.0,2.7,62.3,1985.0,55.61238098,49.14558029,"Республика Татарстан (Татарстан), Лаишевский р-н, Габишевское сельское поселение, с. Габишево, Советская ул., 8",0.4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,98715.89085072231,POINT (49.14558029 55.61238098),0,0,0,0,0,0,0,0,0,0,0,0,0,0
11529,9498549,4,5.4,40.5,5.0,2.0,3.0,45.9,,55.74582,48.73824,"ул. Спортивная, д. 98",0.8,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,206940.06535947713,POINT (48.73824 55.74582),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,30500000,8,25.4,,20.0,3.0,2.7,70.2,2021.0,55.81330366096172,49.13621559020432,"Республика Татарстан (Татарстан), Казань, ул. Алексея Козина, 2",0.4,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,434472.93447293446,POINT (49.13621559020432 55.81330366096172),1,0,0,3,0,0,0,3,0,0,1,1,184,6
478,39296400,2,19.2,31.8,5.0,2.0,2.7,75.6,,55.78404,49.12951,"ул. Старая, д. 7",0.4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,519793.6507936508,POINT (49.12951 55.78404),1,2,1,3,0,1,0,2,3,0,1,1,271,10
0,5300000,2,5.0,16.0,5.0,1.0,2.7,28.1,,55.84163284,49.08986664,"Республика Татарстан, Казань, ул. Воровского, 13",0.4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,188612.09964412812,POINT (49.08986664 55.84163284),3,3,0,1,0,2,0,2,1,0,0,0,126,2
990,17391799,5,17.5,33.9,13.0,3.0,2.7,71.7,,55.86196,49.09699,"ул. Годовикова, «Авторы на Годовикова»",0.38461538461538464,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,242563.4449093445,POINT (49.09699 55.86196),5,2,1,3,0,5,0,1,0,0,0,0,104,3
1599,8000000,5,10.0,18.0,16.0,1.0,2.7,35.0,2010.0,55.789062,49.18428,"Республика Татарстан, Казань, пр-т Альберта Камалеева, 14",0.3125,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,228571.42857142858,POINT (49.18428 55.789062),3,1,0,9,0,0,0,0,0,0,0,0,166,26
1125,6980000,11,8.5,20.0,19.0,1.0,2.7,36.4,2003.0,55.791638,49.22121,"р-н Советский, Республика Татарстан (Татарстан), Казань, пр-т Победы, 182",0.5789473684210527,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,191758.24175824175,POINT (49.22121 55.791638),2,1,0,5,0,2,0,4,1,0,0,0,159,2
7239,5300000,6,11.0,,9.0,1.0,2.7,39.8,1979.0,55.823232,49.060914,"Республика Татарстан, Казань, ул. Батыршина, 27",0.6666666666666666,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,133165.82914572864,POINT (49.060914 55.823232),6,3,0,6,0,2,0,2,3,0,0,0,112,3
44,9623048,15,11.3,16.7,23.0,1.0,2.7,36.6,,55.81747,49.18425,"р-н Советский, Республика Татарстан (Татарстан), Казань, улица Сибирский Тракт, 34к9",0.6521739130434783,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,262924.8087431694,POINT (49.18425 55.81747),0,0,3,0,0,1,0,2,0,0,0,1,90,6
80,6700000,5,6.0,29.0,5.0,2.0,2.7,44.4,1973.0,55.833157,49.13066,"Республика Татарстан (Татарстан), Казань, ул. Фатыха Амирхана, 59",1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,150900.90090090092,POINT (49.13066 55.833157),1,1,0,3,0,3,0,1,0,0,0,0,142,5
35,10726331,6,13.4,15.6,14.0,1.0,2.7,41.2,,55.77717,49.20217,"ул. Бухарская, стр. 5",0.42857142857142855,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,260347.83980582524,POINT (49.20217 55.77717),0,0,0,0,0,0,0,2,0,0,0,0,34,1
475,3800000,3,12.0,18.0,3.0,1.0,2.7,43.0,,55.710327,49.348555,"Республика Татарстан (Татарстан), Пестречинский р-н, Богородское сельское поселение, д. Куюки, 12-й квартал, 1А",1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,88372.09302325582,POINT (49.348555 55.710327),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,7670000,21,4.0,,25.0,2.0,2.7,34.9,,55.68727,49.20682,"с. Усады, д. 4.2, блок-секция 1,2",0.84,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,219770.7736389685,POINT (49.20682 55.68727),0,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,6450000,2,10.0,40.0,3.0,3.0,3.0,80.3,,55.84006882,49.03597641,"Республика Татарстан, Казань, ул. Рахимова, 33",0.6666666666666666,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,80323.78580323786,POINT (49.03597641 55.84006882),1,2,0,0,0,2,0,3,1,0,0,0,63,0
24,14734844,16,12.7,29.6,22.0,2.0,2.7,60.3,,55.77717,49.20217,"ул. Бухарская, стр. 5",0.7272727272727273,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,244358.9386401327,POINT (49.20217 55.77717),0,0,0,0,0,0,0,2,0,0,0,0,34,1
2191,5800000,2,6.0,26.0,5.0,2.0,2.7,40.0,1968.0,55.767782,49.140622,"Республика Татарстан (Татарстан), Казань, Ботаническая ул., 17",0.4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,145000.0,POINT (49.140622 55.767782),4,1,0,5,0,1,0,0,0,0,0,0,110,13
11255,13000000,2,15.0,31.0,10.0,2.0,2.7,63.6,2013.0,55.820051,49.144817,"Республика Татарстан, Казань, Чистопольская ул., 71А",0.2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,204402.51572327042,POINT (49.144817 55.820051),2,1,1,5,0,1,0,3,0,0,0,0,214,9
1971,2790000,2,,,5.0,0.0,2.7,13.0,1963.0,55.8143158,49.18418884,"р-н Советский, Республика Татарстан, Казань, ул. Академика Кирпичникова, 27",0.4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,214615.38461538462,POINT (49.18418884 55.8143158),2,2,3,3,0,0,0,4,0,0,0,0,225,6
1074,34342601,5,9.0,,10.0,2.0,3.0,78.3,,55.77409,49.14622,"ул. Шаляпина, жилой дом",0.5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,438602.8224776501,POINT (49.14622 55.77409),1,1,0,5,0,3,0,4,3,0,0,0,235,11
131,4090000,5,6.1,20.0,5.0,1.0,2.7,32.0,1967.0,55.866329,49.0189,"р-н Московский, Республика Татарстан (Татарстан), Казань, Беломорская ул., 73",1.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,127812.5,POINT (49.0189 55.866329),3,0,0,0,0,3,0,4,0,0,0,1,98,1
2965,5277390,5,9.7,17.0,5.0,1.0,2.7,40.9,,55.73562,48.82283,"с. Лесные Моркваши, ул. Поселковая з/у 3, стр. 7",1.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,129031.54034229829,POINT (48.82283 55.73562),0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,6990000,5,6.0,32.0,5.0,2.0,2.7,44.0,,55.83273315,49.09176254,"Республика Татарстан, Казань, пр-т Ибрагимова, 41",1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,158863.63636363635,POINT (49.09176254 55.83273315),4,2,0,7,0,3,0,4,4,0,0,0,294,4
41,14071571,4,4.9,43.4,14.0,3.0,2.7,65.9,,55.77717,49.20217,"ул. Бухарская, стр. 5",0.2857142857142857,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,213529.1502276176,POINT (49.20217 55.77717),0,0,0,0,0,0,0,2,0,0,0,0,34,1
2322,4600000,5,7.0,30.0,9.0,2.0,2.7,44.6,1977.0,55.842443,49.0348,"Республика Татарстан, Казань, Ютазинская ул., 14",0.5555555555555556,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,103139.01345291479,POINT (49.0348 55.842443),1,2,0,0,0,2,0,1,0,0,0,0,47,0
122,5752207,4,11.7,13.4,7.0,1.0,2.7,35.6,,55.8335,48.77667,"пос. Октябрьский, ул. Новая, стр. 1.1",0.5714285714285714,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,161578.84831460673,POINT (48.77667 55.8335),0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,3450000,2,,18.0,5.0,0.0,2.7,18.0,1962.0,55.835761,49.091071,"Республика Татарстан, Казань, ул. Восстания, 24",0.4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,191666.66666666666,POINT (49.091071 55.835761),3,0,0,12,0,2,0,6,0,0,0,1,209,4
32,12572665,17,4.8,27.9,22.0,2.0,2.7,46.4,,55.77717,49.20217,"ул. Бухарская, стр. 5",0.7727272727272727,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,270962.6077586207,POINT (49.20217 55.77717),0,0,0,0,0,0,0,2,0,0,0,0,34,1
855,8537100,6,10.6,18.9,20.0,1.0,2.7,42.9,,55.82594,49.0416,"ул. Окольная, блок-секция 3",0.3,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,199000.0,POINT (49.0416 55.82594),1,3,0,4,0,3,0,5,0,0,0,1,131,0
440,16241273,2,3.7,,7.0,3.0,3.0,82.4,,55.74582,48.73824,"ул. Спортивная, д. 98",0.2857142857142857,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,197102.8276699029,POINT (48.73824 55.74582),0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,5800000,16,,19.1,23.0,0.0,2.7,28.0,,55.7216,49.187631,"Республика Татарстан (Татарстан), Казань, ул. Братьев Батталовых, 20к1",0.6956521739130435,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,207142.85714285713,POINT (49.187631 55.7216),0,0,0,7,0,1,0,2,0,0,0,0,47,3
247,9050000,9,15.6,13.1,19.0,1.0,2.7,41.4,,55.77776,49.18614,"ул. Аделя Кутуя, д. 5",0.47368421052631576,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,218599.03381642513,POINT (49.18614 55.77776),1,1,0,2,0,1,0,1,0,0,0,0,37,3
18,6200000,2,5.0,,9.0,1.0,2.4,29.6,1977.0,55.75502777,49.21423721,"Республика Татарстан, Казань, пр-т Победы, 41",0.2222222222222222,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,209459.45945945944,POINT (49.21423721 55.75502777),2,1,0,1,0,2,0,2,0,0,0,0,149,2
57,9253440,4,22.3,10.3,14.0,1.0,2.9,40.8,,55.81776,49.18711,"р-н Советский, ул. Халитова, корп. 2",0.2857142857142857,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,226800.00000000003,POINT (49.18711 55.81776),0,0,2,0,0,1,0,1,0,0,0,0,49,5
34,5997600,2,7.4,18.6,3.0,1.0,2.6,35.7,1951.0,55.856245,49.079141,"Республика Татарстан, Казань, Социалистическая ул., 7",0.6666666666666666,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,168000.0,POINT (49.079141 55.856245),0,3,0,0,0,1,0,1,3,0,0,1,113,0
1323,8400000,2,13.4,28.4,9.0,2.0,2.6,58.2,1999.0,55.777029,49.232448,"Республика Татарстан (Татарстан), Казань, Советский район, мкр-н Азино-1, ул. Закиева, 41",0.2222222222222222,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,144329.8969072165,POINT (49.232448 55.777029),2,1,0,3,0,5,0,6,0,0,0,0,173,11
356,7741630,3,9.9,29.7,10.0,2.0,2.7,52.7,,55.6863,49.21429,"ул. Габдуллы Тукая, д. 3",0.3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,146900.0,POINT (49.21429 55.6863),0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,8550000,7,11.3,27.1,10.0,2.0,2.7,54.0,2016.0,55.79061127,49.24929047,"р-н Советский, Республика Татарстан (Татарстан), Казань, ул. Азата Аббасова, 12",0.7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,158333.33333333334,POINT (49.24929047 55.79061127),2,2,0,7,0,0,0,4,1,0,0,0,135,26
253,19591602,4,16.3,12.6,5.0,1.0,2.7,37.7,,55.78404,49.12951,"ул. Старая, д. 7",0.8,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,519671.14058355434,POINT (49.12951 55.78404),1,2,1,3,0,1,0,2,3,0,1,1,271,10
1678,7800000,4,6.0,18.0,5.0,1.0,2.7,28.0,1974.0,55.76995087,49.14081192,"Республика Татарстан, Казань, ул. Шаляпина, 41А",0.8,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,278571.4285714286,POINT (49.14081192 55.76995087),2,1,0,6,1,1,0,2,2,0,0,0,141,7
